x;y;size;color
733;344;15;NOIR
724;345;15;NOIR
717;363;15;NOIR
746;355;15;NOIR
747;355;15;NOIR
736;361;15;NOIR
744;376;15;NOIR
733;345;15;NOIR
743;364;15;NOIR
720;376;15;NOIR
739;370;15;NOIR
719;358;15;NOIR
714;367;15;NOIR
729;346;15;NOIR
737;353;15;NOIR
730;361;15;NOIR
727;351;15;NOIR
747;361;15;NOIR
735;359;15;NOIR
724;365;15;NOIR
745;365;15;NOIR
738;364;15;NOIR
733;368;15;NOIR
742;354;15;NOIR
726;343;15;NOIR
738;365;15;NOIR
726;346;15;NOIR
741;362;15;NOIR
733;370;15;NOIR
725;347;15;NOIR
736;349;15;NOIR
727;376;15;NOIR
726;349;15;NOIR
725;380;15;NOIR
750;365;15;NOIR
745;352;15;NOIR
713;358;15;NOIR
735;347;15;NOIR
726;376;15;NOIR
724;357;15;NOIR
718;351;15;NOIR
711;360;15;NOIR
721;365;15;NOIR
740;356;15;NOIR
738;360;15;NOIR
734;356;15;NOIR
736;358;15;NOIR
717;374;15;NOIR
737;377;15;NOIR
714;359;15;NOIR
746;372;15;NOIR
728;365;15;NOIR
717;357;15;NOIR
733;380;15;NOIR
712;358;15;NOIR
716;351;15;NOIR
735;371;15;NOIR
723;348;15;NOIR
714;370;15;NOIR
735;358;15;NOIR
734;361;15;NOIR
716;374;15;NOIR
733;356;15;NOIR
725;375;15;NOIR
722;348;15;NOIR
730;359;15;NOIR
734;360;15;NOIR
743;357;15;NOIR
744;358;15;NOIR
718;356;15;NOIR
731;345;15;NOIR
724;348;15;NOIR
720;362;15;NOIR
744;359;15;NOIR
725;367;15;NOIR
726;382;15;NOIR
752;346;15;NOIR
747;347;15;NOIR
758;357;15;NOIR
766;362;15;NOIR
755;342;15;NOIR
765;341;15;NOIR
766;363;15;NOIR
760;360;15;NOIR
750;357;15;NOIR
765;338;15;NOIR
774;345;15;NOIR
743;349;15;NOIR
750;337;15;NOIR
747;344;15;NOIR
749;342;15;NOIR
769;340;15;NOIR
756;338;15;NOIR
749;358;15;NOIR
776;357;15;NOIR
759;338;15;NOIR
772;357;15;NOIR
769;336;15;NOIR
765;357;15;NOIR
750;368;15;NOIR
767;370;15;NOIR
751;351;15;NOIR
745;359;15;NOIR
742;360;15;NOIR
768;336;15;NOIR
743;347;15;NOIR
759;364;15;NOIR
750;355;15;NOIR
743;346;15;NOIR
751;338;15;NOIR
763;338;15;NOIR
750;352;15;NOIR
759;353;15;NOIR
755;338;15;NOIR
773;357;15;NOIR
743;345;15;NOIR
759;345;15;NOIR
768;354;15;NOIR
752;359;15;NOIR
756;338;15;NOIR
743;347;15;NOIR
773;345;15;NOIR
756;364;15;NOIR
776;362;15;NOIR
756;356;15;NOIR
748;355;15;NOIR
779;362;15;NOIR
779;361;15;NOIR
744;353;15;NOIR
772;359;15;NOIR
766;359;15;NOIR
749;360;15;NOIR
752;350;15;NOIR
765;351;15;NOIR
749;351;15;NOIR
752;359;15;NOIR
751;370;15;NOIR
778;358;15;NOIR
758;372;15;NOIR
763;365;15;NOIR
752;356;15;NOIR
778;351;15;NOIR
758;341;15;NOIR
748;338;15;NOIR
748;347;15;NOIR
741;356;15;NOIR
765;337;15;NOIR
766;343;15;NOIR
761;354;15;NOIR
752;369;15;NOIR
753;348;15;NOIR
768;351;15;NOIR
758;341;15;NOIR
748;347;15;NOIR
751;360;15;NOIR
756;355;15;NOIR
777;365;15;NOIR
751;365;15;NOIR
749;351;15;NOIR
746;357;15;NOIR
775;347;15;NOIR
770;362;15;NOIR
755;336;15;NOIR
747;348;15;NOIR
756;339;15;NOIR
754;369;15;NOIR
744;356;15;NOIR
780;356;15;NOIR
759;362;15;NOIR
746;341;15;NOIR
748;351;15;NOIR
773;349;15;NOIR
758;339;15;NOIR
763;353;15;NOIR
780;354;15;NOIR
758;355;15;NOIR
761;357;15;NOIR
762;340;15;NOIR
758;359;15;NOIR
774;368;15;NOIR
754;358;15;NOIR
768;340;15;NOIR
752;348;15;NOIR
755;337;15;NOIR
758;369;15;NOIR
778;356;15;NOIR
760;373;15;NOIR
755;345;15;NOIR
775;361;15;NOIR
753;354;15;NOIR
773;367;15;NOIR
750;350;15;NOIR
743;354;15;NOIR
774;347;15;NOIR
752;368;15;NOIR
763;338;15;NOIR
767;354;15;NOIR
775;367;15;NOIR
774;339;15;NOIR
775;362;15;NOIR
758;365;15;NOIR
764;336;15;NOIR
759;362;15;NOIR
763;371;15;NOIR
749;342;15;NOIR
776;343;15;NOIR
765;351;15;NOIR
770;339;15;NOIR
759;340;15;NOIR
761;334;15;NOIR
756;362;15;NOIR
768;345;15;NOIR
750;343;15;NOIR
771;365;15;NOIR
744;343;15;NOIR
751;354;15;NOIR
751;368;15;NOIR
750;338;15;NOIR
752;355;15;NOIR
766;369;15;NOIR
752;362;15;NOIR
757;372;15;NOIR
757;335;15;NOIR
755;338;15;NOIR
755;344;15;NOIR
758;335;15;NOIR
761;366;15;NOIR
753;349;15;NOIR
767;335;15;NOIR
753;353;15;NOIR
755;362;15;NOIR
775;358;15;NOIR
773;365;15;NOIR
771;338;15;NOIR
750;361;15;NOIR
750;365;15;NOIR
746;395;15;NOIR
748;410;15;NOIR
749;409;15;NOIR
761;410;15;NOIR
762;390;15;NOIR
751;404;15;NOIR
750;382;15;NOIR
747;395;15;NOIR
732;403;15;NOIR
756;381;15;NOIR
741;398;15;NOIR
767;395;15;NOIR
755;404;15;NOIR
766;407;15;NOIR
748;410;15;NOIR
749;379;15;NOIR
734;392;15;NOIR
734;388;15;NOIR
755;408;15;NOIR
751;391;15;NOIR
747;406;15;NOIR
767;397;15;NOIR
762;398;15;NOIR
761;380;15;NOIR
768;401;15;NOIR
734;396;15;NOIR
763;406;15;NOIR
736;384;15;NOIR
768;399;15;NOIR
758;383;15;NOIR
739;412;15;NOIR
761;395;15;NOIR
768;404;15;NOIR
734;388;15;NOIR
753;393;15;NOIR
750;406;15;NOIR
763;384;15;NOIR
738;411;15;NOIR
740;393;15;NOIR
745;402;15;NOIR
753;381;15;NOIR
734;402;15;NOIR
747;391;15;NOIR
742;412;15;NOIR
757;378;15;NOIR
750;410;15;NOIR
746;402;15;NOIR
733;396;15;NOIR
743;389;15;NOIR
749;384;15;NOIR
751;377;15;NOIR
759;395;15;NOIR
740;387;15;NOIR
758;413;15;NOIR
753;399;15;NOIR
748;389;15;NOIR
752;407;15;NOIR
741;384;15;NOIR
743;404;15;NOIR
764;409;15;NOIR
739;399;15;NOIR
761;385;15;NOIR
746;385;15;NOIR
744;378;15;NOIR
766;407;15;NOIR
763;410;15;NOIR
746;399;15;NOIR
766;399;15;NOIR
741;406;15;NOIR
754;404;15;NOIR
745;384;15;NOIR
751;403;15;NOIR
738;401;15;NOIR
763;405;15;NOIR
736;386;15;NOIR
737;399;15;NOIR
764;408;15;NOIR
752;401;15;NOIR
737;406;15;NOIR
753;409;15;NOIR
739;418;15;NOIR
740;431;15;NOIR
769;415;15;NOIR
744;410;15;NOIR
760;420;15;NOIR
739;423;15;NOIR
745;429;15;NOIR
752;425;15;NOIR
737;409;15;NOIR
740;408;15;NOIR
765;429;15;NOIR
744;422;15;NOIR
748;436;15;NOIR
742;411;15;NOIR
739;427;15;NOIR
741;423;15;NOIR
747;418;15;NOIR
741;410;15;NOIR
740;422;15;NOIR
748;406;15;NOIR
747;406;15;NOIR
762;422;15;NOIR
758;407;15;NOIR
760;429;15;NOIR
732;416;15;NOIR
764;427;15;NOIR
770;418;15;NOIR
755;425;15;NOIR
762;407;15;NOIR
755;420;15;NOIR
768;426;15;NOIR
758;411;15;NOIR
757;433;15;NOIR
750;433;15;NOIR
767;411;15;NOIR
760;421;15;NOIR
759;423;15;NOIR
761;411;15;NOIR
751;430;15;NOIR
764;411;15;NOIR
740;433;15;NOIR
732;417;15;NOIR
758;402;15;NOIR
751;437;15;NOIR
738;408;15;NOIR
737;421;15;NOIR
762;427;15;NOIR
752;431;15;NOIR
758;405;15;NOIR
753;422;15;NOIR
748;422;15;NOIR
760;424;15;NOIR
757;422;15;NOIR
737;427;15;NOIR
760;427;15;NOIR
752;421;15;NOIR
759;425;15;NOIR
753;407;15;NOIR
744;405;15;NOIR
753;423;15;NOIR
745;402;15;NOIR
732;426;15;NOIR
759;402;15;NOIR
749;409;15;NOIR
734;414;15;NOIR
745;413;15;NOIR
735;420;15;NOIR
748;432;15;NOIR
744;435;15;NOIR
732;417;15;NOIR
753;410;15;NOIR
737;425;15;NOIR
735;427;15;NOIR
738;420;15;NOIR
742;417;15;NOIR
752;424;15;NOIR
746;437;15;NOIR
737;416;15;NOIR
755;411;15;NOIR
765;411;15;NOIR
735;387;15;NOIR
732;392;15;NOIR
744;406;15;NOIR
728;384;15;NOIR
727;380;15;NOIR
722;383;15;NOIR
740;377;15;NOIR
720;407;15;NOIR
719;389;15;NOIR
727;403;15;NOIR
732;381;15;NOIR
737;387;15;NOIR
731;403;15;NOIR
737;403;15;NOIR
729;410;15;NOIR
720;407;15;NOIR
732;401;15;NOIR
716;384;15;NOIR
712;402;15;NOIR
719;396;15;NOIR
733;388;15;NOIR
729;399;15;NOIR
727;395;15;NOIR
732;391;15;NOIR
731;405;15;NOIR
736;394;15;NOIR
713;399;15;NOIR
736;399;15;NOIR
735;390;15;NOIR
749;390;15;NOIR
718;406;15;NOIR
735;397;15;NOIR
736;376;15;NOIR
716;386;15;NOIR
719;398;15;NOIR
744;403;15;NOIR
723;409;15;NOIR
728;379;15;NOIR
727;380;15;NOIR
712;390;15;NOIR
723;391;15;NOIR
719;403;15;NOIR
724;388;15;NOIR
728;389;15;NOIR
732;408;15;NOIR
738;402;15;NOIR
716;394;15;NOIR
727;377;15;NOIR
716;402;15;NOIR
747;397;15;NOIR
730;414;15;NOIR
745;397;15;NOIR
726;378;15;NOIR
730;375;15;NOIR
728;404;15;NOIR
722;384;15;NOIR
740;389;15;NOIR
726;403;15;NOIR
736;394;15;NOIR
720;401;15;NOIR
739;388;15;NOIR
726;411;15;NOIR
726;405;15;NOIR
730;387;15;NOIR
719;400;15;NOIR
747;394;15;NOIR
742;391;15;NOIR
718;399;15;NOIR
724;403;15;NOIR
726;381;15;NOIR
738;399;15;NOIR
739;395;15;NOIR
738;407;15;NOIR
720;400;15;NOIR
732;388;15;NOIR
716;398;15;NOIR
713;389;15;NOIR
733;377;15;NOIR
736;407;15;NOIR
740;379;15;NOIR
733;372;15;NOIR
720;355;15;NOIR
717;375;15;NOIR
719;354;15;NOIR
721;361;15;NOIR
713;379;15;NOIR
719;390;15;NOIR
737;370;15;NOIR
718;363;15;NOIR
708;361;15;NOIR
717;375;15;NOIR
722;354;15;NOIR
722;362;15;NOIR
721;359;15;NOIR
730;388;15;NOIR
715;360;15;NOIR
725;368;15;NOIR
704;367;15;NOIR
734;377;15;NOIR
716;380;15;NOIR
723;357;15;NOIR
708;372;15;NOIR
723;367;15;NOIR
706;370;15;NOIR
723;364;15;NOIR
727;379;15;NOIR
725;386;15;NOIR
726;371;15;NOIR
725;363;15;NOIR
737;364;15;NOIR
733;384;15;NOIR
716;383;15;NOIR
726;364;15;NOIR
711;357;15;NOIR
720;357;15;NOIR
733;358;15;NOIR
719;388;15;NOIR
716;367;15;NOIR
716;376;15;NOIR
710;358;15;NOIR
741;373;15;NOIR
739;375;15;NOIR
708;362;15;NOIR
720;381;15;NOIR
741;374;15;NOIR
729;374;15;NOIR
726;382;15;NOIR
731;374;15;NOIR
710;381;15;NOIR
730;388;15;NOIR
715;373;15;NOIR
715;376;15;NOIR
712;363;15;NOIR
736;359;15;NOIR
741;371;15;NOIR
716;364;15;NOIR
730;376;15;NOIR
720;381;15;NOIR
718;370;15;NOIR
719;383;15;NOIR
739;366;15;NOIR
729;368;15;NOIR
737;362;15;NOIR
727;363;15;NOIR
731;361;15;NOIR
737;361;15;NOIR
717;360;15;NOIR
716;377;15;NOIR
719;360;15;NOIR
725;376;15;NOIR
710;358;15;NOIR
729;377;15;NOIR
710;357;15;NOIR
731;388;15;NOIR
708;376;15;NOIR
734;373;15;NOIR
717;369;15;NOIR
738;379;15;NOIR
740;373;15;NOIR
732;382;15;NOIR
721;445;15;NOIR
738;446;15;NOIR
727;435;15;NOIR
736;434;15;NOIR
721;423;15;NOIR
734;424;15;NOIR
717;428;15;NOIR
738;434;15;NOIR
724;416;15;NOIR
727;453;15;NOIR
734;443;15;NOIR
716;441;15;NOIR
735;444;15;NOIR
729;438;15;NOIR
739;427;15;NOIR
742;438;15;NOIR
720;422;15;NOIR
741;434;15;NOIR
725;429;15;NOIR
728;452;15;NOIR
723;429;15;NOIR
731;449;15;NOIR
732;449;15;NOIR
717;423;15;NOIR
743;440;15;NOIR
738;447;15;NOIR
735;446;15;NOIR
725;452;15;NOIR
731;438;15;NOIR
746;444;15;NOIR
723;428;15;NOIR
720;418;15;NOIR
743;440;15;NOIR
741;435;15;NOIR
719;434;15;NOIR
716;451;15;NOIR
739;442;15;NOIR
741;437;15;NOIR
738;449;15;NOIR
734;440;15;NOIR
731;424;15;NOIR
738;442;15;NOIR
714;442;15;NOIR
741;447;15;NOIR
724;425;15;NOIR
732;425;15;NOIR
722;417;15;NOIR
730;449;15;NOIR
711;440;15;NOIR
718;434;15;NOIR
735;446;15;NOIR
746;444;15;NOIR
733;450;15;NOIR
733;424;15;NOIR
723;434;15;NOIR
726;453;15;NOIR
730;442;15;NOIR
725;447;15;NOIR
724;450;15;NOIR
733;436;15;NOIR
726;449;15;NOIR
728;421;15;NOIR
718;431;15;NOIR
724;432;15;NOIR
723;422;15;NOIR
727;448;15;NOIR
737;429;15;NOIR
727;455;15;NOIR
732;426;15;NOIR
734;445;15;NOIR
743;432;15;NOIR
719;441;15;NOIR
735;449;15;NOIR
730;442;15;NOIR
721;442;15;NOIR
739;445;15;NOIR
722;445;15;NOIR
734;452;15;NOIR
720;428;15;NOIR
716;429;15;NOIR
728;397;15;NOIR
717;424;15;NOIR
734;405;15;NOIR
726;405;15;NOIR
711;427;15;NOIR
720;403;15;NOIR
738;410;15;NOIR
725;396;15;NOIR
732;404;15;NOIR
728;397;15;NOIR
730;402;15;NOIR
718;403;15;NOIR
720;419;15;NOIR
717;429;15;NOIR
723;431;15;NOIR
715;413;15;NOIR
734;400;15;NOIR
721;419;15;NOIR
712;415;15;NOIR
738;422;15;NOIR
724;415;15;NOIR
732;411;15;NOIR
729;402;15;NOIR
714;422;15;NOIR
735;407;15;NOIR
742;405;15;NOIR
732;394;15;NOIR
742;415;15;NOIR
711;419;15;NOIR
723;424;15;NOIR
736;417;15;NOIR
713;396;15;NOIR
729;415;15;NOIR
722;398;15;NOIR
731;409;15;NOIR
740;404;15;NOIR
714;424;15;NOIR
706;420;15;NOIR
709;421;15;NOIR
724;424;15;NOIR
715;409;15;NOIR
722;415;15;NOIR
705;406;15;NOIR
726;392;15;NOIR
722;394;15;NOIR
706;417;15;NOIR
722;425;15;NOIR
736;410;15;NOIR
741;412;15;NOIR
718;398;15;NOIR
730;423;15;NOIR
734;399;15;NOIR
723;420;15;NOIR
713;427;15;NOIR
741;408;15;NOIR
734;421;15;NOIR
712;416;15;NOIR
705;415;15;NOIR
739;405;15;NOIR
719;399;15;NOIR
724;430;15;NOIR
723;412;15;NOIR
721;421;15;NOIR
726;397;15;NOIR
734;405;15;NOIR
715;427;15;NOIR
731;430;15;NOIR
732;419;15;NOIR
706;407;15;NOIR
710;400;15;NOIR
740;413;15;NOIR
729;417;15;NOIR
739;422;15;NOIR
728;427;15;NOIR
739;423;15;NOIR
728;417;15;NOIR
706;402;15;NOIR
732;428;15;NOIR
705;417;15;NOIR
720;424;15;NOIR
752;423;15;NOIR
768;427;15;NOIR
749;453;15;NOIR
768;432;15;NOIR
767;430;15;NOIR
742;438;15;NOIR
743;453;15;NOIR
749;441;15;NOIR
759;455;15;NOIR
748;429;15;NOIR
749;430;15;NOIR
761;450;15;NOIR
756;447;15;NOIR
748;441;15;NOIR
774;439;15;NOIR
766;440;15;NOIR
761;423;15;NOIR
774;449;15;NOIR
777;447;15;NOIR
754;425;15;NOIR
760;448;15;NOIR
762;460;15;NOIR
741;443;15;NOIR
760;432;15;NOIR
757;424;15;NOIR
746;438;15;NOIR
773;453;15;NOIR
746;430;15;NOIR
756;425;15;NOIR
762;439;15;NOIR
773;436;15;NOIR
754;454;15;NOIR
750;440;15;NOIR
776;444;15;NOIR
742;435;15;NOIR
773;431;15;NOIR
769;453;15;NOIR
750;429;15;NOIR
763;453;15;NOIR
750;428;15;NOIR
775;442;15;NOIR
749;443;15;NOIR
766;447;15;NOIR
749;425;15;NOIR
764;423;15;NOIR
768;433;15;NOIR
769;429;15;NOIR
774;446;15;NOIR
772;452;15;NOIR
759;457;15;NOIR
763;458;15;NOIR
747;438;15;NOIR
753;458;15;NOIR
756;451;15;NOIR
766;455;15;NOIR
753;449;15;NOIR
771;435;15;NOIR
750;435;15;NOIR
745;432;15;NOIR
761;429;15;NOIR
757;451;15;NOIR
748;425;15;NOIR
759;425;15;NOIR
762;453;15;NOIR
773;434;15;NOIR
760;449;15;NOIR
764;453;15;NOIR
747;450;15;NOIR
754;441;15;NOIR
750;440;15;NOIR
777;443;15;NOIR
776;436;15;NOIR
763;425;15;NOIR
748;451;15;NOIR
748;451;15;NOIR
772;443;15;NOIR
754;455;15;NOIR
763;431;15;NOIR
741;432;15;NOIR
746;436;15;NOIR
740;441;15;NOIR
746;440;15;NOIR
733;451;15;NOIR
729;463;15;NOIR
743;441;15;NOIR
745;447;15;NOIR
757;457;15;NOIR
751;451;15;NOIR
731;455;15;NOIR
749;450;15;NOIR
743;473;15;NOIR
734;446;15;NOIR
739;464;15;NOIR
744;473;15;NOIR
745;448;15;NOIR
728;455;15;NOIR
742;450;15;NOIR
759;448;15;NOIR
737;442;15;NOIR
761;461;15;NOIR
742;463;15;NOIR
747;444;15;NOIR
746;454;15;NOIR
758;467;15;NOIR
749;442;15;NOIR
745;439;15;NOIR
728;459;15;NOIR
743;449;15;NOIR
750;463;15;NOIR
728;459;15;NOIR
751;448;15;NOIR
746;457;15;NOIR
762;446;15;NOIR
737;450;15;NOIR
729;462;15;NOIR
730;466;15;NOIR
749;438;15;NOIR
749;448;15;NOIR
734;447;15;NOIR
754;462;15;NOIR
731;451;15;NOIR
746;467;15;NOIR
762;461;15;NOIR
727;458;15;NOIR
743;475;15;NOIR
738;459;15;NOIR
763;455;15;NOIR
731;459;15;NOIR
739;445;15;NOIR
749;471;15;NOIR
747;460;15;NOIR
736;469;15;NOIR
764;450;15;NOIR
747;445;15;NOIR
750;470;15;NOIR
745;473;15;NOIR
749;471;15;NOIR
748;439;15;NOIR
752;451;15;NOIR
749;464;15;NOIR
735;470;15;NOIR
756;462;15;NOIR
727;461;15;NOIR
735;470;15;NOIR
748;447;15;NOIR
748;475;15;NOIR
747;472;15;NOIR
744;460;15;NOIR
744;453;15;NOIR
759;457;15;NOIR
729;463;15;NOIR
737;471;15;NOIR
727;453;15;NOIR
739;447;15;NOIR
766;452;15;NOIR
755;446;15;NOIR
762;468;15;NOIR
758;460;15;NOIR
730;463;15;NOIR
735;447;15;NOIR
724;449;15;NOIR
733;455;15;NOIR
737;466;15;NOIR
743;467;15;NOIR
746;468;15;NOIR
733;450;15;NOIR
725;463;15;NOIR
730;453;15;NOIR
734;441;15;NOIR
743;473;15;NOIR
746;473;15;NOIR
739;452;15;NOIR
751;464;15;NOIR
730;449;15;NOIR
755;451;15;NOIR
752;450;15;NOIR
737;477;15;NOIR
745;444;15;NOIR
720;453;15;NOIR
750;461;15;NOIR
725;474;15;NOIR
747;458;15;NOIR
735;465;15;NOIR
750;451;15;NOIR
740;451;15;NOIR
744;458;15;NOIR
749;454;15;NOIR
751;445;15;NOIR
734;471;15;NOIR
737;456;15;NOIR
744;477;15;NOIR
738;451;15;NOIR
729;447;15;NOIR
727;471;15;NOIR
749;448;15;NOIR
742;444;15;NOIR
727;448;15;NOIR
739;447;15;NOIR
739;464;15;NOIR
752;452;15;NOIR
734;473;15;NOIR
733;460;15;NOIR
753;468;15;NOIR
742;464;15;NOIR
732;473;15;NOIR
752;473;15;NOIR
750;458;15;NOIR
745;470;15;NOIR
736;444;15;NOIR
723;470;15;NOIR
744;459;15;NOIR
742;454;15;NOIR
736;452;15;NOIR
728;472;15;NOIR
747;449;15;NOIR
735;456;15;NOIR
743;462;15;NOIR
756;454;15;NOIR
726;448;15;NOIR
733;447;15;NOIR
741;458;15;NOIR
733;463;15;NOIR
720;452;15;NOIR
728;461;15;NOIR
735;443;15;NOIR
732;441;15;NOIR
753;468;15;NOIR
720;459;15;NOIR
722;465;15;NOIR
719;456;15;NOIR
734;456;15;NOIR
734;455;15;NOIR
745;453;15;NOIR
730;448;15;NOIR
733;446;15;NOIR
726;450;15;NOIR
732;478;15;NOIR
732;447;15;NOIR
743;464;15;NOIR
737;460;15;NOIR
775;443;15;NOIR
758;467;15;NOIR
775;441;15;NOIR
778;477;15;NOIR
760;466;15;NOIR
761;466;15;NOIR
763;467;15;NOIR
775;440;15;NOIR
761;461;15;NOIR
763;455;15;NOIR
763;461;15;NOIR
789;454;15;NOIR
783;470;15;NOIR
778;459;15;NOIR
768;455;15;NOIR
754;456;15;NOIR
773;479;15;NOIR
756;458;15;NOIR
778;449;15;NOIR
776;468;15;NOIR
786;466;15;NOIR
788;450;15;NOIR
761;468;15;NOIR
788;465;15;NOIR
784;458;15;NOIR
781;443;15;NOIR
786;473;15;NOIR
791;456;15;NOIR
774;466;15;NOIR
780;459;15;NOIR
780;477;15;NOIR
788;454;15;NOIR
770;442;15;NOIR
778;453;15;NOIR
768;455;15;NOIR
772;449;15;NOIR
755;450;15;NOIR
771;454;15;NOIR
763;446;15;NOIR
784;450;15;NOIR
780;457;15;NOIR
772;478;15;NOIR
752;455;15;NOIR
758;459;15;NOIR
766;452;15;NOIR
768;458;15;NOIR
768;446;15;NOIR
774;459;15;NOIR
766;443;15;NOIR
753;457;15;NOIR
781;443;15;NOIR
760;469;15;NOIR
768;478;15;NOIR
754;458;15;NOIR
758;456;15;NOIR
775;460;15;NOIR
780;450;15;NOIR
760;460;15;NOIR
783;457;15;NOIR
771;445;15;NOIR
765;460;15;NOIR
789;457;15;NOIR
774;446;15;NOIR
765;459;15;NOIR
787;461;15;NOIR
759;470;15;NOIR
761;471;15;NOIR
757;466;15;NOIR
774;464;15;NOIR
755;454;15;NOIR
764;450;15;NOIR
771;465;15;NOIR
762;476;15;NOIR
771;452;15;NOIR
784;463;15;NOIR
786;457;15;NOIR
759;469;15;NOIR
785;470;15;NOIR
783;451;15;NOIR
786;461;15;NOIR
794;506;15;ROUGE
790;485;15;ROUGE
804;503;15;ROUGE
785;490;15;ROUGE
795;513;15;ROUGE
783;478;15;ROUGE
772;505;15;ROUGE
791;499;15;ROUGE
796;508;15;ROUGE
778;487;15;ROUGE
791;509;15;ROUGE
788;478;15;ROUGE
801;487;15;ROUGE
792;504;15;ROUGE
805;502;15;ROUGE
801;505;15;ROUGE
790;506;15;ROUGE
778;481;15;ROUGE
774;495;15;ROUGE
782;511;15;ROUGE
794;490;15;ROUGE
803;486;15;ROUGE
796;509;15;ROUGE
801;492;15;ROUGE
786;510;15;ROUGE
780;506;15;ROUGE
784;500;15;ROUGE
782;514;15;ROUGE
791;510;15;ROUGE
795;508;15;ROUGE
797;490;15;ROUGE
774;505;15;ROUGE
774;484;15;ROUGE
778;492;15;ROUGE
791;502;15;ROUGE
793;512;15;ROUGE
772;502;15;ROUGE
782;508;15;ROUGE
796;513;15;ROUGE
781;487;15;ROUGE
783;488;15;ROUGE
798;507;15;ROUGE
785;477;15;ROUGE
798;502;15;ROUGE
784;514;15;ROUGE
770;491;15;ROUGE
781;504;15;ROUGE
768;498;15;ROUGE
772;505;15;ROUGE
787;485;15;ROUGE
778;496;15;ROUGE
792;483;15;ROUGE
779;494;15;ROUGE
777;487;15;ROUGE
782;482;15;ROUGE
772;505;15;ROUGE
778;491;15;ROUGE
805;492;15;ROUGE
781;478;15;ROUGE
797;500;15;ROUGE
800;497;15;ROUGE
798;496;15;ROUGE
782;477;15;ROUGE
770;494;15;ROUGE
777;500;15;ROUGE
774;493;15;ROUGE
778;504;15;ROUGE
793;502;15;ROUGE
791;498;15;ROUGE
785;476;15;ROUGE
784;487;15;ROUGE
777;495;15;ROUGE
792;488;15;ROUGE
781;499;15;ROUGE
804;487;15;ROUGE
776;481;15;ROUGE
781;501;15;ROUGE
799;493;15;ROUGE
775;488;15;ROUGE
794;477;15;ROUGE
755;502;15;ROUGE
749;485;15;ROUGE
739;478;15;ROUGE
756;501;15;ROUGE
740;498;15;ROUGE
767;493;15;ROUGE
761;494;15;ROUGE
737;504;15;ROUGE
744;505;15;ROUGE
749;488;15;ROUGE
760;498;15;ROUGE
756;480;15;ROUGE
736;499;15;ROUGE
747;499;15;ROUGE
758;488;15;ROUGE
750;489;15;ROUGE
742;495;15;ROUGE
758;502;15;ROUGE
766;479;15;ROUGE
759;479;15;ROUGE
737;493;15;ROUGE
740;475;15;ROUGE
737;480;15;ROUGE
754;487;15;ROUGE
766;490;15;ROUGE
755;485;15;ROUGE
766;491;15;ROUGE
739;506;15;ROUGE
756;473;15;ROUGE
741;506;15;ROUGE
733;496;15;ROUGE
753;474;15;ROUGE
739;507;15;ROUGE
741;504;15;ROUGE
770;494;15;ROUGE
750;487;15;ROUGE
751;499;15;ROUGE
737;492;15;ROUGE
761;498;15;ROUGE
760;491;15;ROUGE
737;484;15;ROUGE
760;497;15;ROUGE
763;505;15;ROUGE
754;486;15;ROUGE
760;484;15;ROUGE
740;499;15;ROUGE
761;489;15;ROUGE
761;494;15;ROUGE
756;502;15;ROUGE
743;477;15;ROUGE
765;492;15;ROUGE
741;494;15;ROUGE
732;485;15;ROUGE
744;477;15;ROUGE
737;477;15;ROUGE
734;502;15;ROUGE
764;504;15;ROUGE
768;496;15;ROUGE
742;497;15;ROUGE
731;495;15;ROUGE
742;483;15;ROUGE
756;483;15;ROUGE
739;491;15;ROUGE
741;509;15;ROUGE
732;492;15;ROUGE
750;491;15;ROUGE
743;478;15;ROUGE
733;482;15;ROUGE
749;481;15;ROUGE
759;491;15;ROUGE
749;508;15;ROUGE
763;495;15;ROUGE
751;482;15;ROUGE
763;490;15;ROUGE
759;501;15;ROUGE
734;496;15;ROUGE
741;479;15;ROUGE
751;472;15;ROUGE
747;509;15;ROUGE
753;473;15;ROUGE
728;506;15;ROUGE
723;510;15;ROUGE
747;493;15;ROUGE
742;500;15;ROUGE
732;481;15;ROUGE
754;490;15;ROUGE
752;499;15;ROUGE
731;489;15;ROUGE
740;512;15;ROUGE
745;478;15;ROUGE
745;496;15;ROUGE
727;478;15;ROUGE
752;494;15;ROUGE
721;482;15;ROUGE
725;485;15;ROUGE
738;484;15;ROUGE
739;481;15;ROUGE
741;482;15;ROUGE
726;489;15;ROUGE
726;502;15;ROUGE
753;487;15;ROUGE
733;505;15;ROUGE
745;499;15;ROUGE
749;501;15;ROUGE
744;496;15;ROUGE
724;503;15;ROUGE
737;506;15;ROUGE
745;496;15;ROUGE
739;505;15;ROUGE
720;494;15;ROUGE
727;506;15;ROUGE
749;488;15;ROUGE
741;485;15;ROUGE
718;491;15;ROUGE
730;496;15;ROUGE
751;494;15;ROUGE
732;514;15;ROUGE
730;491;15;ROUGE
726;497;15;ROUGE
741;491;15;ROUGE
746;494;15;ROUGE
733;496;15;ROUGE
733;495;15;ROUGE
729;510;15;ROUGE
738;477;15;ROUGE
717;497;15;ROUGE
729;487;15;ROUGE
733;512;15;ROUGE
725;499;15;ROUGE
745;506;15;ROUGE
732;489;15;ROUGE
729;493;15;ROUGE
742;501;15;ROUGE
735;480;15;ROUGE
747;511;15;ROUGE
729;496;15;ROUGE
